[로그 시작] 클라이언트 2 로그 파일
[파일 선택] c:\Users\USER\OneDrive\바탕 화면\G1HW3\taein/Expression2.txt
[512번 수식 전송]: 5/9+1+2*5*4*10-1-6*9
[502번 결과 수신]: 65.9047619047619
[513번 수식 전송]: 1*4-10+7+8-9*4-5/6+8/4+2/8+4+2-5-10/3/4+10*7+5+7*8*6/6-3/5-7-1*6+5+5+4*7*4-6*6+10/7+4
[503번 결과 수신]: 56.5
[514번 수식 전송]: 3/1/9-7+8-8*8-1-10*4/10-4/5+10*4/5/10-2*9*2-3+3/7-3/10/6*5*5/4-6+6/7+4/9-7+10-10+1/7*2/5+5/2-9+6+9+9
[504번 결과 수신]: 119.52857142857142
[515번 수식 전송]: 9*3*10-4/7*6+7*8*1-6/1-7-9/8/8*3+3/10/6-2*9/4-8*6/1/8*10*10/10/3/4*6/7+2/1*3-1
[505번 결과 수신]: -118.87916666666666
[516번 수식 전송]: 8*8/9*6/3/7-4/10/7+3/2
[506번 결과 수신]: -1354648.978174603
[517번 수식 전송]: 6*5-4+1/10*6+5+2/4-6+3+2/3-8-6-5-7+8-2-2*4*9/7/9-3+10/5*9+6-3-3*1-5/3+10+3+1/2+10-7-6+2-1*7+3-6/10/4
[507번 결과 수신]: -137.32063492063492
[518번 수식 전송]: 6*10-1-10/7-4/1-6*10/6*4*2/6+9+5/6-4/7-5-1*6+2/4+2-4*7-8/7/3-9/6*3+9+3/3-2
[508번 결과 수신]: 59.7537037037037
[519번 수식 전송]: 8+6*8+4-3-10/7*5-6-3+4+8+5-3-6/10*9
[509번 결과 수신]: -13.14
[520번 수식 전송]: 6/2-8+3/2*10/9+5+4-3*2/9/10+5+1-8/5*8*4+4/7+7-9-6-3*1
[510번 결과 수신]: 155.66666666666666
[511번 결과 수신]: 40.28928571428572
[521번 수식 전송]: 4-3*2*2-3*3/2/10*5-2-8/9*8*5+3/6-2/9/2/7+6-10/2/10/6+7-8/9/5+9*9/2-5+8/4-3*10-4/6+5/10/3+7*8/1-4
[512번 결과 수신]: 346.55555555555554
[522번 수식 전송]: 3+5-5*9-1-7-5-4*1/4+10+5+7*2+5+7-10/7*6/7*4+4-2/4/5-7-1*5-1*4-3/9+5+8-2-8-10-3*5*8*10*4*7-5-4+5+7-2+8
[513번 결과 수신]: 183.41190476190476
[523번 수식 전송]: 1/1*7-2/5-4+3/3-5/1+5-4
[514번 결과 수신]: -100.69186507936506
[524번 수식 전송]: 2-8*8/2+1/9*2+9*6*3-7-8*3-2*2-3/10*2-9/7+8*3/8-5
[515번 결과 수신]: 305.4138392857143
[525번 수식 전송]: 10*9*9+5/5*1+9*4/9/1*6
[516번 결과 수신]: 3.4746031746031747
[526번 수식 전송]: 8/1-3+10+3-10+6*4-4/5+2+2+4-5-5+7-5+10/2/6*7+5*6+9-10-1*5-5+9/9-1+4/10/5+3-10+2*3-1/5
[517번 결과 수신]: 30.307142857142857
[527번 수식 전송]: 5+6*4-3-9+3-9*1+1-6/7-8-10+7/7-7/7+7+1*6/3-9-5+4-6+8-2/9-5-10*1+8*4/4+2-9*7
[518번 결과 수신]: 16.11904761904762
[528번 수식 전송]: 4/7*5*8*1/6/9/6*3/1/3/2*4+10-5/9+1*7-3-4*9*7+4*2*1
[519번 결과 수신]: 49.457142857142856
[529번 수식 전송]: 3*4+1-3-2+2/6+7+3-7/2-3-10-6-8/10+9+5-10*9
[520번 결과 수신]: -50.02857142857143
[530번 수식 전송]: 4-2/2+8-5*1-1*6*7/10-6*3+1*6/1+10/1/2/10+3-4+2+3+2+9*2-2-7*7/6+6-8*9-7/5-5/4*9/10-5/2
[521번 결과 수신]: 24.41746031746031
[531번 수식 전송]: 5+10*1+9*3-6+8/4/6*2/1/9*7*8*1+7-5*1*4/7+4-8*3*2*4/6+4/1-1*8-8/3+3+6+7-10-5-7*10+4/6*5+3/8
[522번 결과 수신]: -33625.33129251701
[532번 수식 전송]: 8-9-2+5/7*8+5/9*2-2*10-3-2+1+5+8/6/2
[523번 결과 수신]: -0.40000000000000036
[533번 수식 전송]: 8/9*8/1*9+8/6*4*9+6+8+2*4/1+9*9/1/5-7*1*8*10+5
[524번 결과 수신]: 93.33650793650794
[534번 수식 전송]: 3-2+4+7+6-8-9*10-5-6*9+1-4-4*7/9-2/5*9/1/2*9
[525번 결과 수신]: 835.0
[535번 수식 전송]: 9+6*10*1+6-4+6*6*2*3*1*2*2+10*3*10-10+7/9+8/8/10-7*8-7*8*2/2*9+4-7-8/4/6+2
[526번 결과 수신]: 54.91333333333333
[536번 수식 전송]: 5+6*6-3+5*5-3-7/5/10+5+1-1+10*2-7-1+4-2-9*1*7/2+8/7-1-10/10*10+1*3+6+10*10/5
[527번 결과 수신]: -74.07936507936508
[537번 수식 전송]: 7/5+5+5+2*8*7/1/5-3-10/9*3-3+8*6+3*10+2*1/7/10*5/10/1+2-10+3
[528번 결과 수신]: -230.41446208112876
[538번 수식 전송]: 3-10*5+8+1-9/4/6-10-9/7+2+8/5/1*5-8-9*8+10/10-3/1+7+9+5+4+10+2*5-9*1-2*3+5/5+6-8*4
[529번 결과 수신]: -80.96666666666667
[539번 수식 전송]: 3+3+10*4/1/7/3*1+7/2/2+3+1/8*7-2+1
[530번 결과 수신]: -66.89166666666667
[540번 수식 전송]: 5*7/5+1+5*3+6*1+4+5-10+4/9+6*10
[531번 결과 수신]: -55.66732804232804
[541번 수식 전송]: 9+1/9-4*4*6*4-6-7+8/4-6/2*1/4-9*9+7/9+2+9-7-2/3/2+2+10*7+10*8
[532번 결과 수신]: -14.507936507936508
[542번 수식 전송]: 4*5/7/9*6+5-9-3/3-3/9-3+9-1/7/6+6
[533번 결과 수신]: -404.8
[543번 수식 전송]: 6-4/5+1-6*10*5+10*2-2+7*5/7+7-5-7/6+8+4+10+6*3+3/1
[534번 결과 수신]: -161.3111111111111
[544번 수식 전송]: 8/7-10*8-3-2-5/4+9-5-3+7*10+3+3*6-6*8+7/7+6*2+1+6-2/8/3+10+8*9*5*1+8/6/6*9+8-6/4+10/2/2+8/7/6-2*4/6+2
[535번 결과 수신]: 664.5444444444444
[545번 수식 전송]: 2-9*2*3+1/5/2-7+7-8/10/9+4/3*2-2+8/5*4/6/10
[536번 결과 수신]: 66.50285714285715
[546번 수식 전송]: 2-5-1-10/10/4*1/2*2-10/3+7-8-4-9*8/3-7*3/3-1*1-7/9+9+9+9/7-9+5*10-1/4+6+3-4*10/7-1+7+3/3
[537번 결과 수신]: 97.48095238095239
[547번 수식 전송]: 6-7*8/1-3/4*2/2+2-5-1-4/5-1*10*9+10/1/1-8-9/6
[538번 결과 수신]: -116.66071428571428
[548번 수식 전송]: 8-6/8-7+6+5+10+3-2-2/1-7-1+4*5*4/4-5-6*10-1*6/2*6/8+7-2/2+2+9*7+3+8-8/1/7*7-1+6+2+2
[549번 수식 전송]: 10-10-3+8-8-5*7-6*7+2
[539번 결과 수신]: 12.529761904761905
[550번 수식 전송]: 6*4*6*5-6+4+7*8*2*7+5*9*6-3/7+3-10/4/6/7*6-1/8-9+4/10-7*1/10+5-6+7/3+2*10+2-9+5*5/7+5
[540번 결과 수신]: 88.44444444444444
[551번 수식 전송]: 7*6*8/8*10*7-1-7+6*2*8+10-2/3+4*7/4-5/9-9/1*7-3-1+2+8+5+10-8/1+9*2-6*10/4*4/8-8*3*10+8*4+8+7/5-6
[541번 결과 수신]: -311.19444444444446
[542번 결과 수신]: 8.547619047619047
[552번 수식 전송]: 3-9-4-10*2-8*6/7-6-5/6+3+7/6-1-9+1*6*2+3/4-2*8/1/2+9/9+3*10-1-2-1/3-1+3/7-8+2*8+3/4-8*8
[553번 수식 전송]: 1+7-3-3*8*3/1/5-7-9-7+5
[543번 결과 수신]: -226.9666666666667
[544번 결과 수신]: 360.6666666666667
[554번 수식 전송]: 4-10/10-10+5/5+4+8+1/10-5*7*1/2-6-4/7-1/6+10/10-1*1/9/8-9+7-1/2-4-4-1
[545번 결과 수신]: -51.215555555555554
[555번 수식 전송]: 2-9+2+9+8/1-8+7/8/1*9*6*2-8-1-6/8/1+4+7*8-3/7/5*9-5/2/8
[556번 수식 전송]: 9/6+8-2+9+6+6/4/4*9
[546번 결과 수신]: 24.960317460317455
[557번 수식 전송]: 8+6*9+9-7-5/9*8+9-10/5+3/8*3-7/2*6
[547번 결과 수신]: -145.05
[558번 수식 전송]: 7/10/5/3*3-8+2+5*7/5-9*4*5*9+8+4/8/7/2*5-1/1-7*9*7+1/4-4/3*1+2*1+6+7-9
[548번 결과 수신]: 48.0
[559번 수식 전송]: 2/3*8/6*2/5+2+7*5+7*6*3-7-8+7+7-2-10/10+1*6-3+9+10*5/4-5*6-9/3-1*2+5*1*2-3/10+8-10*7*5-5*1+8-6-1+9-3+1*3
[549번 결과 수신]: -78
[550번 결과 수신]: 1787.6940476190478
[560번 수식 전송]: 1-2+10/1+3*10-2/3+10*6+7/8+1+1/1+6/7/9*5*6
[561번 수식 전송]: 3+10-9*3*4-3*1*5+10+5/7*2/6/3*4+4+1/10+10-1/7-2
[551번 결과 수신]: 2799.677777777778
[552번 결과 수신]: -72.92857142857143
[562번 수식 전송]: 5+3*9*8/9+8+4+6-4-5*8*8+7-6+8*4+10/3+4*5+3/1/1*7-2+4-10-8*3*2-3*10*3-5*9*8*3-9/8+4+7-5-6-6*3-9
[553번 결과 수신]: -27.4
[563번 수식 전송]: 3+9*2+4/2*2/9*1-1+10+2*6*5/5+9/6*10+8-6-1*2*9+7/6/5-8-6-1*3-7+8+7/2-2*5-8*10*8+10-4+8+3-5/10*1+6
[554번 결과 수신]: -28.65198412698413
[564번 수식 전송]: 2+7*9/6*4*4/8/7+4*10/10+9/1/7-8+4-6+10+3*6-4-6-3-5/9/4/3
[565번 수식 전송]: 4+6+8/3+9+10/5-4+2*6-1/9/3
[555번 결과 수신]: 147.66607142857143
[556번 결과 수신]: 25.875
[566번 수식 전송]: 5-7*6+1/3-4*4+7*6/8+6+10/3*8-8*8/5-7-2*9*7-1-3+8-7/2+9*3/5+7*8/3/9*3/2
[557번 결과 수신]: 46.68055555555556
[567번 수식 전송]: 1-3+1+10+9/3-9*2*1-1-1*10-9+10/8*3/5*1+1+6+8/4+8+7-5
[568번 수식 전송]: 8+5*4+9/2/3/8+8/6+1*4/10*10+7*3/1+4-6+10+8*5/9+10-2/6/4+1-2/4+3-10*6/3+2/7*9*10/7*5/7-1+9*7-2
[558번 결과 수신]: -2047.764761904762
[569번 수식 전송]: 10/2*9/9*6*3/10*10-7-9/5-8-8-3+9+6-3+8+6*8/2-7*9
[559번 결과 수신]: -178.44444444444446
[560번 결과 수신]: 104.0654761904762
[570번 수식 전송]: 10*8/1-1-1*2+6-4/10-9/10/9+5-3*7+4/10/10/1/10*3+4+5+9*8
[571번 수식 전송]: 6-5*7/9-10+1-7/7+5-5-6+7/4-3/1*6*3/2*6-2*9/3/6/7+6/1/4/4-8-7/6+4-6/7-3*7+8/1-9-6/5-4-8-8+7*10
[561번 결과 수신]: -87.72539682539683
[572번 수식 전송]: 6*4-5*6/4+1-3*4-3/7-3/8*5-3/7+4+10/7-9/6-4+7+3+1/4*1*1/6*9*5-9/4-4*8+1-9-3+10*2/2/5+5/6-7+6/6*1+2
[562번 결과 수신]: -1453.7916666666665
[573번 수식 전송]: 4+5-10+7-5+5*1*2/6+10*1+4+7*7/3*7/2/1/2*8*6+6-1*4+4+7+4+1+7*1*1/4+8/2*6-9+8*9-6/2+2/4-1/8
[563번 결과 수신]: -598.3222222222222
[564번 결과 수신]: 15.239417989417989
[574번 수식 전송]: 4*5-7/4*6/1-6+2*6*4*10-5+1-10/3+2*10*1+5-4/2-8/4*7*3-2/1/9/2*6-7/8-2*10
[575번 수식 전송]: 4*5-3+10/8/3-2-7-10*10+10+2-8*8/5*5/9-6*8-5/2-3-9/8/7+8-2*2+10*1-2*1-1+10*4/1-4+2*6+9/8*3-5-1/2-2/8/10+1
[565번 결과 수신]: 31.629629629629626
[576번 수식 전송]: 10-9/5+7*6-8*3*7-3-3/9+10+4/4/10*9-4+4/7+9*6+9*2+10+5+5-2+10+7*6/3
[566번 결과 수신]: -151.5388888888889
[567번 결과 수신]: -6.25
[577번 수식 전송]: 2+9+10-9*1/8*3-9/2-1*6*7
[568번 결과 수신]: 123.0058511499838
[578번 수식 전송]: 6*7-4+7/7/2+9+6*5+4-5/10+8*6/1+7*6*4/4*1*4/5+5*5*7/8/9-6-10*7-7/4+3*10/9/10/7-10+9*9/6-4/9+2*5+4*5
[569번 결과 수신]: 43.2
[579번 수식 전송]: 9*2*1+10-5/3/9/10*10+2/1*2+7-7*10+7/4*8/6-1*10-10/2*1-6/6/5-6+10/5-6-3/10-8+8+10/3+2+2/8*8/6+5
[570번 결과 수신]: 147.512
[580번 수식 전송]: 9+4*6+10/6*4*5*8*6*1/7-3-7/7*1/5-8/10/6-10/9/7-1-2-4/9/6/7+4/7-3*8+6+7*6+6+10+5-10*4
[571번 결과 수신]: -153.13055555555553
[581번 수식 전송]: 2+5+2+4+6*1+6-7/9/3/10+3-4/2+8*6-2+5*9/2+7-2-3+6/1*3-9-9/7*5-1/4+10-3-6*9+9/3/3*1*3+8*5/4-5+9
[572번 결과 수신]: -31.845238095238102
[582번 수식 전송]: 9+4-9+4-4*6+10-6+3-2/2/8+6*1/1-2-8+3/4-3/8
[573번 결과 수신]: 1492.7916666666667
[583번 수식 전송]: 5/8*10/8-4-4+9-7*4*3/10-5-4+3/3+7+3/9-2/9+7+6*9+2+1-7+5-3-1-6-6/2+1*1*9/3/10+4/2-10-9+10-7/8
[574번 결과 수신]: 435.625
[584번 수식 전송]: 7*10+8+2/4/4+7*10/8+1+1-7+1*10/8*5/6/1+2*7/4*4-2+3-3+2+1/2/2-5*10+10*9-8+5+1
[575번 결과 수신]: -82.50515873015874
[585번 수식 전송]: 7*7-6*7*10-7-9+9+7-9*1/5/9/9+4-10*7*2*4
[576번 결과 수신]: 0.33809523809524933
[586번 수식 전송]: 3-4/4*10+10-3-2/3+2+4*9*9+7-9+8-6-3-2-1
[577번 결과 수신]: -28.875
[587번 수식 전송]: 3*3*1-6/10/9-4/2/2/4+8*6*3+7+10-7+4*4*8-3/6-5
[578번 결과 수신]: 120.38373015873015
[588번 수식 전송]: 10*5+9*2-3+3+1-10*5/10*2/10/10/6*5-5-7*6+1*6+5-6/4/8*6-1-7/2+2-4+5/2-5/10+2
[579번 결과 수신]: -43.68518518518519
[589번 수식 전송]: 8*7+6/8/8+1*6/7-2*1+6/8+3-2-9+4
[590번 수식 전송]: 6/9*5+6*8*4/1/9-9+9/6-4/9*3+2+10-10+7+8-8-1
[580번 결과 수신]: 260.64021164021165
[591번 수식 전송]: 10*7+2*2-9+9*1/10-10/4+9*6*2/7-4*6-1/6/2/10-4+10/2/8*2-4
[581번 결과 수신]: 68.79550264550265
[592번 수식 전송]: 7*4+7-8*7+2+10*7-5-4/7/2/2+10*10+9+2+10-6*7-9*5+1/5-10-8-8/6+8+4/2/4
[582번 결과 수신]: -12.75
[583번 결과 수신]: 33.917361111111106
[593번 수식 전송]: 7-8*7/2*9/9*4-10-9/6+10-9-8-5/3+3*9+7/10+1-10/8/3/10*1/9*1+6+9*1-2+6
[584번 결과 수신]: 135.16666666666669
[594번 수식 전송]: 7/8/6/8*8+7+3/9+10*5+1/3+7*4/1*10*4+6*6/10/5+7*4*10*8/8/6/8-7*1-3/5-6+6-1+4/3/2-7
[585번 결과 수신]: -927.0222222222222
[595번 수식 전송]: 6/1+3/5+5-2+10*3*7*10*4+2*3+5*4+1/3*6+8*7+9+8*6+3+10/7*7+8/1*10/1*5-1-10/3/4*6+9/2/6*7/8/5+2-2/5-2*10-4+3
[586번 결과 수신]: 319.3333333333333
[596번 수식 전송]: 5/7/7-4*5-9-4/6-2-8/4+6*7+2-7/1-3+3-3-3-1+6/7+6+10
[587번 결과 수신]: 285.18333333333334
[597번 수식 전송]: 10+4-6/1+4*4+8-8*8/8+5*4*2/3-1+2*3+4+3
[588번 결과 수신]: 29.29166666666667
[598번 수식 전송]: 9*10/5/10/3/6-1/5-8-9*7/4*10/9+10*7-10+4+6*8*10-10+8-8+8+9/2*8/4-6*5*5*10-5+8+5+3*4+3*3*4/4/1*2+9+5
[589번 결과 수신]: 51.700892857142854
[599번 수식 전송]: 1*1/2+9*3/7-4-6+2-5-8+6+1+4*2
[590번 결과 수신]: 23.83333333333333
[600번 수식 전송]: 5/8-2+3*7+2/7*10/1-10-10/1/8*5/10+1
[591번 결과 수신]: 48.0702380952381
[601번 수식 전송]: 5-2/7+5*8+7/9*7-10+3/2*6+8-7+9*7*7-4+1+6-8*7-7+4*4-4
[592번 결과 수신]: 69.22380952380954
[602번 수식 전송]: 3+1-4+1/1*8-9-7*10-6-8/1/9-5/3-1-3/1+5*2-9*3+1*1/7/8/1+9/6+5/5*3-8+5-2*1-6*3/3/8-7-7+4-8-4-1-2-3
[593번 결과 수신]: -77.4712962962963
[603번 수식 전송]: 9+4-2+10-3-7*3*5/4/9-5/10+2/1/1+8*5-2-5-10+2-10-1/7+10-2*3+5-2
[594번 결과 수신]: 1169.4325000000001
[604번 수식 전송]: 7*6/7-2-5*1+1+6+7-6/6*10+4/9*1*6+6-2/4-7
[595번 결과 수신]: 8938.331250000001
[605번 수식 전송]: 5/6*2/10-10-8/2+7/1*8*8-10+8+5+5/5*3/7-6*1+3-5-3-4*4+7+9/6/6+6-5-1+3+7+2+9-9/7*10*4-4/3/10
[596번 결과 수신]: 13.292517006802722
[606번 수식 전송]: 4*1/4+6/7*6+4-5+2+5-2-10+3+4*1*6-6/2-7-4+6-6+7/5*1-2*6-10/2*6/2*3*3/10-6-9+6+7/5-2*10/1-4+2*1*2/10-7
[597번 결과 수신]: 49.333333333333336
[607번 수식 전송]: 5/1+6+5/10/1-9*5+1-6+7/1*3-2/6+10+2*2*6*4/7+4+6/10-10+6-3+5/8+7*8/10+10+4-1
[598번 결과 수신]: -922.6
[608번 수식 전송]: 9+4+8-1*10+1+5*2+8-7/6/2/9+6*4/3-4-7+9-7/7-4*9*9-2/10/3/6-8-5*5/5*10+3+8
[599번 결과 수신]: -1.6428571428571423
[609번 수식 전송]: 2-8+9+3*7/3*7*5+1*8*10/4/10-5/5-4-9+6/9*1*9-3*1/3/8*9*2+7/5+8*3/2*6/7-1+10*9/9+10/9
[600번 결과 수신]: 12.857142857142858
[610번 수식 전송]: 6+2/4+5-4/2*10/2-7-10*8/10/6*7/5*8*9/6*2-2-2/8/5-6+6-7-4-7*1/6+9-2*4+5+3+10*2+1+7-3
[601번 결과 수신]: 443.1587301587302
[611번 수식 전송]: 4*5/10-3/5*8*3/10-9/5-4+5+2-8*5/6+3/5*8-3*10/1+4*3+6/1/6*4*6+7+9+5/2*1+2-5-3+1+1-1+10+9/3*7
[602번 결과 수신]: -129.78769841269843
[612번 수식 전송]: 9/10+2+6-8-9-9*9/9/4*1*3-8/7-9+1*1
[603번 결과 수신]: 38.44047619047619
[613번 수식 전송]: 8+9/5/9-7/2-5*4/9+10*10-4-6+1/6*5-4+6*7*1/4+8+4/8*4*4*4*5+4+4+7+8*9-8+6/7*10+1*3*4/2*1+9
[604번 결과 수신]: 4.166666666666666
[614번 수식 전송]: 1/2/9/5-6*10-2-4/5+6+1*6*10*6+5+3-2+8+8*8/9+4-6/3/2*9/5*2-8/2-5+8-10+2/3*5/1*3-2
[605번 결과 수신]: 387.28333333333336
[615번 수식 전송]: 9+5/9*2/10/2+8-5-3/4*1+9/5-4+6*8/9/6*9/4+3+10/9-8/2+4/5*6+5*5/4/6/3*1+9
[606번 결과 수신]: -49.15714285714286
[616번 수식 전송]: 9*2/1+3+2/3-2*4-9/4+8-6/6*10+2/5+3
[607번 결과 수신]: 22.705952380952382
[617번 수식 전송]: 10+5*6/8+2/5-3-6/6+7/2+6*3-7-10+2+7+7/2/3
[608번 결과 수신]: -336.0759259259259
[618번 수식 전송]: 6*6-2*9+5-10+3/7*9/5/1-4
[609번 결과 수신]: 261.5468253968254
[619번 수식 전송]: 5/7+4*4*10-6/1*9-4-6/9*2*8-7/5+6/5+2*5-9/10-2/7/5*10-5+3+10-1
[610번 결과 수신]: -30.51666666666665
[620번 수식 전송]: 9+8+2+6+6/8+6-10*6/2/7/6/3*2+3*8-5-6*4+4-8+1*2
[611번 결과 수신]: 50.39333333333333
[621번 수식 전송]: 9*2*6*2*2*3+8+3+9-2/5-10*1-8/8-9/1*3/6+2+9*3/2+10-8*5+8+2/3*9*4*8*9-3*8/1*5+7-4-10
[612번 결과 수신]: -23.99285714285714
[622번 수식 전송]: 6-3*9/4/6/3/2-3/1*7+10-6/1/3/7/8+4/4*1-6-4-2+3-10/6-4+8-7+5/5*3-1+5/2/10+3/5+2+4+6
[613번 결과 수신]: 370.3825396825397
[623번 수식 전송]: 2-9-5*2/5+9/3+3+5/1-5+4+8*5/4-9+1*7-6/10/7+7+5*7+8*1+7+2/10/3
[614번 결과 수신]: 321.7222222222222
[624번 수식 전송]: 1-7-2+2/5*8-1+4/9/8/5+1/10*6-8*10+1*4+8*3+5+8/4*5*6+4+3/7/6+4/10+9+3*5*5/7
[615번 결과 수신]: 25.36388888888889
[625번 수식 전송]: 6+8/8+8*6/2+5*10-6/4/7/5*2/7/3*7+9-10*4-8+2-3+5-5+7+10/10-3-1+3-3*6/5-4-7+9*10-4*3/9*3/3-3/5-1*9
[616번 결과 수신]: 12.816666666666668
[626번 수식 전송]: 3-9/1/1*7+1-9-9/5*8+9*2+5-6/4*4+9-3*5-7+8+8*9-7+10-10+8-8*7/3
[617번 결과 수신]: 24.816666666666666
[627번 수식 전송]: 1-5+9/5-3-5-6-1+2*1/6-2-7/9*9-7+3/5-7*3/2-10/8
[618번 결과 수신]: 9.771428571428572
[628번 수식 전송]: 1+9+9*3+1-2+1*2/1-5/5/1/5
[619번 결과 수신]: 107.37619047619047
[629번 수식 전송]: 1+3*7+3-3*3/4-2/2+2-9/8-8/7/7+3-4-4/8+6
[620번 결과 수신]: 24.273809523809526
[630번 수식 전송]: 6/6-10-10+10+1-4/10-6-5/2*6/2*1/2-2-5/1+1/6*8-8-10*9+1
[621번 결과 수신]: 2894.6
[631번 수식 전송]: 10/10*9/9+9/1-4+4*7/7-3*8*1
[622번 결과 수신]: -3.0398809523809494
[632번 수식 전송]: 9/8-1/3*10+9+2+3/6/7/3+6/2-4*7*10-8*1/10-6-2-8/8/1+9-4+10-4/8/4/10+10*1/3+2+1-6-1*7
[623번 결과 수신]: 65.98095238095237
[633번 수식 전송]: 4*4-8-6*1*6*10*2*9/7-3*4+1-9*2/6/8*4*7+8-4-5*5-7/4*2-7/8*8*5/4/2+10-6-4-1*4+5-8/1*9*2
[624번 결과 수신]: 31.9968253968254
[634번 수식 전송]: 6-7+2/5+8+9/4*6+8/4/3*2-7*2-9*3/7+10+8*5*5*6*1/2/9/7-5*2+7+9+7*6/7-4+1-9+9/4/5
[625번 결과 수신]: 112.43809523809524
[635번 수식 전송]: 5-5-4*3+5+7-2/7+5*10/5*1
[626번 결과 수신]: -16.066666666666674
[636번 수식 전송]: 10+9-6+5/7-4+6/9/7/9/2/10-4/5+3/2-8/2-1-1/9/5/10+9/4/3*9*2*7-2+4/1+3
[627번 결과 수신]: -44.016666666666666
[637번 수식 전송]: 5-7-7/2-9*5*5/1-7*4/10/8-6*1*5+5+8/8/7+9*1-3
[628번 결과 수신]: 37.8
[638번 수식 전송]: 9+7-5*2/2+10/7-6/5*8*3/9*3+1/4*9/3+3+1+2+4+7-8/9-8/3
[629번 결과 수신]: 26.961734693877553
[639번 수식 전송]: 1+5+10*1/9*10-8*9+4+2*8+3-9/5/1-5+8-9+8+10/4*2-10*1+6+10+2/6+7-3*5
[630번 결과 수신]: -120.81666666666666
[640번 수식 전송]: 2-2/8+2-10-2+8/7*3-5+3/8-3+6/1/3+7*5/3/10/9+2
[631번 결과 수신]: -14.0
[641번 수식 전송]: 7+2-6*1*10/4/6-8/6-5*2/5*7+10+6+8
[632번 결과 수신]: -269.6636904761905
[642번 수식 전송]: 3*8-6/8/1/6+8+1+7-4/7/3+10*2-10+9/2-3+4*5*3+9*6+1*10/6+8-10/1-7
[633번 결과 수신]: -1111.0892857142858
[643번 수식 전송]: 9+7-10/8+1-2/7*9/4/6-5*4-7*7*1-9+5+2+7-1*8-10*5-7-6-3+1+3/6/9-2/1-2+2-8-5*8+4+8*2/2+5/9+3-2-8*1
[634번 결과 수신]: 24.349999999999998
[644번 수식 전송]: 10/8*5*8+7/1+8-6+8/9-2+2-6+10/2-8+4-6+1+7/2-9
[635번 결과 수신]: 9.714285714285714
[645번 수식 전송]: 10*8*3+1+1+8+4/10-10+5+4+7+10-4*4+7
[636번 결과 수신]: 104.91259259259259
[646번 수식 전송]: 10+8-10-4/5-7/5/5+5+10/2*2-2/2*6-9*10+8*6+9
[637번 결과 수신]: -249.70714285714288
[647번 수식 전송]: 7*3+4-7*1-9+8+8*6+9-1*8*6+3/6
[638번 결과 수신]: 17.023015873015872
[648번 수식 전송]: 5-9+2-1/6/3+6-7*5-3
[639번 결과 수신]: -28.35555555555555
[649번 수식 전송]: 4*10-5+9-9/1-4/8-10-9/1-4/4+2+4/1-10*4+8*7+10+8*7/5/1+10+5+5-5*1+9-3+8*1/10*2+9*6+7/7/6-10/8+1/8+2*9
[640번 결과 수신]: -8.316798941798941
[650번 수식 전송]: 5-3*8/5+7+8-7+6-6*3+3/7*5/8/10/3-3*3-8-2/7-9/1*8*3-9/7+5+10-9*4+10*8/6-10
[651번 수식 전송]: 4+9+3/8/9*1/6*2*5+5*9*7+10-8-4
[641번 결과 수신]: 15.166666666666668
[652번 수식 전송]: 9/3-10/7+7/9*9+2+3-10/1/3*3+10-7*8+6/5-10-9+8+9-8-1+4/6*2+1*3-4/4/9*8/6*7-3*10+6-10+10*2*1+9-9+8*5+9
[642번 결과 수신]: 157.85119047619045
[653번 수식 전송]: 8-6-3+4*3+1+7-3-2*3*9*5/6*5-9*10/4+8*5*7+2/4-3/4+2*6*10*7*4*1+3+10*6-9*7*7-6/9+1*10-1-6/1-7-2+5
[643번 결과 수신]: -165.74603174603175
[654번 수식 전송]: 7/8*1/10+1/2*6/6/7/4-2*2+1+5/6/9*6/6/4*7/1-6+9-8+8+10/1*7+3+4/1-2/2*7+8*1+8+3-8/8*2+4-9/2+10-1
[644번 결과 수신]: 44.388888888888886
[655번 수식 전송]: 6/2*4+7-10-6-10+5*5*1/8-3+6-1+9*2-3/7-10-2+7*8*9+4+2*5/4/6/8/9*3-9/6-10*7-1-9*2/7/5+2+1/6-2/3/5/3+10
[645번 결과 수신]: 257.4
[656번 수식 전송]: 6-5/8+8+7+2-3-1/7+1/7/10-5+9/7/2*10*7*1+2+4-7+2-1*5*7/10+3+7*3-8-3
[646번 결과 수신]: -17.08
[657번 수식 전송]: 7-3-7+7/6-8*9+4*7-2-6/5*1-8/10
[647번 결과 수신]: 26.5
[658번 수식 전송]: 9*3-2+9*7+9/3-10/1/2/5-10*9+10
[648번 결과 수신]: -34.05555555555556
[649번 결과 수신]: 151.34166666666667
[659번 수식 전송]: 4-10/6/2+8-4-1+3/5-4/8/5/4+2/6/3/4/10/10-1/4/5-2+5-1/1+5*6+3/2+10*1-6-9*7*3+4-4+6/8*6-2*10/3
[660번 수식 전송]: 9+1-1*6*4*10-1*8*6+3+6*5+6*4
[650번 결과 수신]: -256.0291666666666
[651번 결과 수신]: 326.06944444444446
[661번 수식 전송]: 10-10+3/2-5/2+9+2*10*9+8*10/6-7*10+4/6+8*9/9-5/3/2/10*3-10/9-6+5
[652번 결과 수신]: -13.932275132275123
[662번 수식 전송]: 7/6+5/4*7+8*8+9-10*8*3/8/8+2/4/5-6+5*4*4+8*2/8
[653번 결과 수신]: 3028.5833333333335
